,id,price,escrowPubkey,owner,collectionName,collectionTitle,img,title,content,externalURL,propertyCategory,creators,sellerFeeBasisPoints,mintAddress,attributes,properties,supply,updateAuthority,primarySaleHappened,onChainCollection,tokenDelegateValid,v2,rarity
153,6Hn7dHrKk3KwbHWyoi9SpCjk4kNzH5C22RLAJ5GabuC3,11.2,A9AohG3u6eNym2dMLNLYDBDhSfjJo1g2dmd8jzP764jv,2cuRwBX7QTfNB5553hLT9VS25Tpa547XCWY14BShG35v,mary_janes,Mary Janes,https://www.arweave.net/oLo3EKdbxgWu0zpezCw_HOaPrnvSHGewSELQG54iJ2A?ext=png,Mary Jane #2490,"Mary Janes are the new female counterpart of Best Buds who will activate a lot of new utility in the future; collectors are going to want keep both BB’s and MJ’s in their wallets! Besides ushering in a whole new fantastic looking IP and market base, Mary Janes will bolster the community by providing staking utility and advanced breeding capabilities so that collectors can passively grow their collection! MJ’s mark a crucial and amazing upgrade for our Best Buds community, happy minting!",https://bestbudsnft.io/,image,"[{'address': 'Gh5S5bZkqmbEHxLvv2PW3rtfHa95WGUwLdvYG2VVPFGN', 'verified': 1, 'share': 0}, {'address': 'FoZvyt68bs28DGJaLHckcnLkFzUBNZTGgD5QobHRCQdd', 'verified': 0, 'share': 89}, {'address': 'Detd5A3Bisxn1rwgwuzCWWQv7nCAZvYk7VwqTTbdBrBy', 'verified': 0, 'share': 11}]",777,6M3um1WknPJUb7tby4uQuyWUox8wRyJAB5uYreQXXryY,"[{'trait_type': 'Background', 'value': 'Pink Background'}, {'trait_type': 'Clothing', 'value': 'Baby Blue Shirt'}, {'trait_type': 'Head', 'value': 'Lime Green Head'}, {'trait_type': 'Hair', 'value': 'Bangs'}, {'trait_type': 'Mouth', 'value': 'Basic Joint'}, {'trait_type': 'Eyes', 'value': 'White And Gold Glasses'}, {'trait_type': 'Hands', 'value': 'No Hand Showing'}]","{'category': 'image', 'files': [{'uri': 'image.png', 'type': 'image/png'}], 'creators': [{'address': 'FoZvyt68bs28DGJaLHckcnLkFzUBNZTGgD5QobHRCQdd', 'share': 89}, {'address': 'Detd5A3Bisxn1rwgwuzCWWQv7nCAZvYk7VwqTTbdBrBy', 'share': 11}]}",1,EHc11YQQSX2ePyeyYUUhaZvAsBqCwBCp5poNZA4TLkDE,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}",{}
154,EdHXnRXJD1uzNCeBdvg6c9koWYU4nF1TZbYuhtfkFZ1L,11.5,39UyfLgsjmbateWNASjdAdM33ESt6EsB2YfYfriQqBFv,DqjYGEQDi9kHTJEaPRdNAATFdscWdtrBjsLTB4r9w1ZJ,mary_janes,Mary Janes,https://www.arweave.net/jt_1H1M3Q5qH42ZR8CznPZTVeewdyRipE6FyPMYxDeE?ext=png,Mary Jane #944,"Mary Janes are the new female counterpart of Best Buds who will activate a lot of new utility in the future; collectors are going to want keep both BB’s and MJ’s in their wallets! Besides ushering in a whole new fantastic looking IP and market base, Mary Janes will bolster the community by providing staking utility and advanced breeding capabilities so that collectors can passively grow their collection! MJ’s mark a crucial and amazing upgrade for our Best Buds community, happy minting!",https://bestbudsnft.io/,image,"[{'address': 'Gh5S5bZkqmbEHxLvv2PW3rtfHa95WGUwLdvYG2VVPFGN', 'verified': 1, 'share': 0}, {'address': 'FoZvyt68bs28DGJaLHckcnLkFzUBNZTGgD5QobHRCQdd', 'verified': 0, 'share': 89}, {'address': 'Detd5A3Bisxn1rwgwuzCWWQv7nCAZvYk7VwqTTbdBrBy', 'verified': 0, 'share': 11}]",777,3xSFDrRPqHE1ba1A4CtiA5grFiZJf8BeB39yMzbDm3Vx,"[{'trait_type': 'Background', 'value': 'Green Background'}, {'trait_type': 'Clothing', 'value': 'Dark Green Shirt'}, {'trait_type': 'Head', 'value': 'Orange Green Head'}, {'trait_type': 'Hair', 'value': 'Bored Ape Pot Club BB Print'}, {'trait_type': 'Mouth', 'value': 'Purple Tongue'}, {'trait_type': 'Eyes', 'value': 'Orange Eyes'}, {'trait_type': 'Hands', 'value': 'Toby'}]","{'category': 'image', 'files': [{'uri': 'image.png', 'type': 'image/png'}], 'creators': [{'address': 'FoZvyt68bs28DGJaLHckcnLkFzUBNZTGgD5QobHRCQdd', 'share': 89}, {'address': 'Detd5A3Bisxn1rwgwuzCWWQv7nCAZvYk7VwqTTbdBrBy', 'share': 11}]}",1,EHc11YQQSX2ePyeyYUUhaZvAsBqCwBCp5poNZA4TLkDE,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}",{'howrare': {'rank': 1354}}
155,B4yDqeZw5DBDEjq6KShiL7C7ECZEJsngZ8MmVzQ4JZZZ,11.5,3aMWnfnHba4D5iZQBc58QGwtMHNEKkGfAQmZqjtWpPuF,7EBpUi6tX2vg1FUM9hCpQGgHmGz94ADgwtXLJdTfoAqS,mary_janes,Mary Janes,https://www.arweave.net/12yVumCPxvr-A9ZhnKsZ21KEDdfeleeXyIZUHP_sls0?ext=png,Mary Jane #431,"Mary Janes are the new female counterpart of Best Buds who will activate a lot of new utility in the future; collectors are going to want keep both BB’s and MJ’s in their wallets! Besides ushering in a whole new fantastic looking IP and market base, Mary Janes will bolster the community by providing staking utility and advanced breeding capabilities so that collectors can passively grow their collection! MJ’s mark a crucial and amazing upgrade for our Best Buds community, happy minting!",https://bestbudsnft.io/,image,"[{'address': 'Gh5S5bZkqmbEHxLvv2PW3rtfHa95WGUwLdvYG2VVPFGN', 'verified': 1, 'share': 0}, {'address': 'FoZvyt68bs28DGJaLHckcnLkFzUBNZTGgD5QobHRCQdd', 'verified': 0, 'share': 89}, {'address': 'Detd5A3Bisxn1rwgwuzCWWQv7nCAZvYk7VwqTTbdBrBy', 'verified': 0, 'share': 11}]",777,EnbZUrXVrjZ2Kc7hE8ExVZz2kD7o5GyEn6VHY5RttWL3,"[{'trait_type': 'Background', 'value': 'Red Background'}, {'trait_type': 'Clothing', 'value': 'Purple Tee Tatted'}, {'trait_type': 'Head', 'value': 'Purple Head'}, {'trait_type': 'Hair', 'value': 'Orange Hippie Chick'}, {'trait_type': 'Mouth', 'value': 'Blue Tongue'}, {'trait_type': 'Eyes', 'value': 'Black Aviators'}, {'trait_type': 'Hands', 'value': 'Hodl'}]","{'category': 'image', 'files': [{'uri': 'image.png', 'type': 'image/png'}], 'creators': [{'address': 'FoZvyt68bs28DGJaLHckcnLkFzUBNZTGgD5QobHRCQdd', 'share': 89}, {'address': 'Detd5A3Bisxn1rwgwuzCWWQv7nCAZvYk7VwqTTbdBrBy', 'share': 11}]}",1,EHc11YQQSX2ePyeyYUUhaZvAsBqCwBCp5poNZA4TLkDE,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}",{}
156,6txtdiphw8hJjEF7sD4bgRKMSjzX6D3Dw833re2brM3H,8.69,4mKtBFc4dYHfGc4WQmscXvKUGJ5SMnKcPjX55AB6349N,8hhgsEmVadH51shFWgCcehWFENwTHog99wWDxTMkyaMH,mary_janes,Mary Janes,https://www.arweave.net/nz9wuBAECXcdjdNjYyhkVdHmYib754m7AHFIY7ZGwQA?ext=png,Mary Jane #1409,"Mary Janes are the new female counterpart of Best Buds who will activate a lot of new utility in the future; collectors are going to want keep both BB’s and MJ’s in their wallets! Besides ushering in a whole new fantastic looking IP and market base, Mary Janes will bolster the community by providing staking utility and advanced breeding capabilities so that collectors can passively grow their collection! MJ’s mark a crucial and amazing upgrade for our Best Buds community, happy minting!",https://bestbudsnft.io/,image,"[{'address': 'Gh5S5bZkqmbEHxLvv2PW3rtfHa95WGUwLdvYG2VVPFGN', 'verified': 1, 'share': 0}, {'address': 'FoZvyt68bs28DGJaLHckcnLkFzUBNZTGgD5QobHRCQdd', 'verified': 0, 'share': 89}, {'address': 'Detd5A3Bisxn1rwgwuzCWWQv7nCAZvYk7VwqTTbdBrBy', 'verified': 0, 'share': 11}]",777,Fm17C22FuEyQVojFgeK8V7P8PMb3PgFwv2XHDMUpQf1T,"[{'trait_type': 'Background', 'value': 'Beach Background'}, {'trait_type': 'Clothing', 'value': 'White Hoodie'}, {'trait_type': 'Head', 'value': 'Blue Green Head'}, {'trait_type': 'Hair', 'value': 'Green Purple Long Hair'}, {'trait_type': 'Mouth', 'value': 'Blowin Os Pink Lips'}, {'trait_type': 'Eyes', 'value': 'Always High Eyes'}, {'trait_type': 'Hands', 'value': 'No Hand Showing'}]","{'category': 'image', 'files': [{'uri': 'image.png', 'type': 'image/png'}], 'creators': [{'address': 'FoZvyt68bs28DGJaLHckcnLkFzUBNZTGgD5QobHRCQdd', 'share': 89}, {'address': 'Detd5A3Bisxn1rwgwuzCWWQv7nCAZvYk7VwqTTbdBrBy', 'share': 11}]}",1,EHc11YQQSX2ePyeyYUUhaZvAsBqCwBCp5poNZA4TLkDE,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}",{}
157,A3W454Dm3S9Psd85iFtSp9uAmRMSoJ8kaULnyKBPDdpG,11.69,4c7EwFkhsu14gtYTpLJ9KAu6P5BRBXZozgob95VDXzmm,HvoxBC4foDch18nASaXXUTQw4fta2cGU9GaucEd1ptas,mary_janes,Mary Janes,https://www.arweave.net/kt1TptsQ6A1fIggZ3I6J8H88Ri5BHK-1ViAY2TwKixA?ext=png,Mary Jane #654,"Mary Janes are the new female counterpart of Best Buds who will activate a lot of new utility in the future; collectors are going to want keep both BB’s and MJ’s in their wallets! Besides ushering in a whole new fantastic looking IP and market base, Mary Janes will bolster the community by providing staking utility and advanced breeding capabilities so that collectors can passively grow their collection! MJ’s mark a crucial and amazing upgrade for our Best Buds community, happy minting!",https://bestbudsnft.io/,image,"[{'address': 'Gh5S5bZkqmbEHxLvv2PW3rtfHa95WGUwLdvYG2VVPFGN', 'verified': 1, 'share': 0}, {'address': 'FoZvyt68bs28DGJaLHckcnLkFzUBNZTGgD5QobHRCQdd', 'verified': 0, 'share': 89}, {'address': 'Detd5A3Bisxn1rwgwuzCWWQv7nCAZvYk7VwqTTbdBrBy', 'verified': 0, 'share': 11}]",777,4AMK6n4oRLb4KVUffsYoPAQoe8e2aoiW2S12Hx1vXtNa,"[{'trait_type': 'Background', 'value': 'Blue Background'}, {'trait_type': 'Clothing', 'value': 'Pad Lock White Tee'}, {'trait_type': 'Head', 'value': 'Lime Green Head'}, {'trait_type': 'Hair', 'value': 'Messy Bun'}, {'trait_type': 'Mouth', 'value': 'Green Tongue'}, {'trait_type': 'Eyes', 'value': 'Purple Eyes'}, {'trait_type': 'Hands', 'value': 'Peace Out'}]","{'category': 'image', 'files': [{'uri': 'image.png', 'type': 'image/png'}], 'creators': [{'address': 'FoZvyt68bs28DGJaLHckcnLkFzUBNZTGgD5QobHRCQdd', 'share': 89}, {'address': 'Detd5A3Bisxn1rwgwuzCWWQv7nCAZvYk7VwqTTbdBrBy', 'share': 11}]}",1,EHc11YQQSX2ePyeyYUUhaZvAsBqCwBCp5poNZA4TLkDE,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}",{}
158,4dVS4Sb5YFEDbWbVGBtWnGFa3GntwRnes4oqnx4vtPi7,11.88,2PFGATbnCU5ihchXNHmzp8iPjRbKouDFxALReADKwwtm,97ojv2duFQxi318EQxs9oyoRZDQXY46FcwJvAJhjuf9Y,mary_janes,Mary Janes,https://bafybeibwdfvd5pww3mgsif45bgbcgo7kdgvf43ncfrosnhoqs7fdx6saxa.ipfs.nftstorage.link/465.png?ext=png,Mary Jane #3639,"Mary Janes are the new female counterpart of Best Buds who will activate a lot of new utility in the future; collectors are going to want keep both BB’s and MJ’s in their wallets! Besides ushering in a whole new fantastic looking IP and market base, Mary Janes will bolster the community by providing staking utility and advanced breeding capabilities so that collectors can passively grow their collection! MJ’s mark a crucial and amazing upgrade for our Best Buds community, happy minting!",https://bestbudsnft.io/,image,"[{'address': '3rLdEiN83agggYbDcMwn2vnveRu89U1Gks9rqfCna4ZG', 'verified': 1, 'share': 0}, {'address': 'RRUMF9KYPcvNSmnicNMAFKx5wDYix3wjNa6bA7R6xqA', 'verified': 0, 'share': 10}, {'address': 'FoZvyt68bs28DGJaLHckcnLkFzUBNZTGgD5QobHRCQdd', 'verified': 0, 'share': 90}]",777,96pJ7Da5ZwEY2kBkJUpP9gGLWraaqFm6p3D3xBX8L8Dp,"[{'trait_type': 'Background', 'value': 'Red Background'}, {'trait_type': 'Clothing', 'value': 'Yellow Tee'}, {'trait_type': 'Head', 'value': 'Lime Green Head'}, {'trait_type': 'Hair', 'value': 'Green And Purple Dreads'}, {'trait_type': 'Mouth', 'value': 'Lil Grape Joint'}, {'trait_type': 'Eyes', 'value': 'Third Eye'}, {'trait_type': 'Hands', 'value': 'No Hand Showing'}]","{'category': 'image', 'files': [{'uri': 'https://bafybeibwdfvd5pww3mgsif45bgbcgo7kdgvf43ncfrosnhoqs7fdx6saxa.ipfs.nftstorage.link/465.png?ext=png', 'type': 'image/png'}], 'creators': [{'address': 'RRUMF9KYPcvNSmnicNMAFKx5wDYix3wjNa6bA7R6xqA', 'share': 10}, {'address': 'FoZvyt68bs28DGJaLHckcnLkFzUBNZTGgD5QobHRCQdd', 'share': 90}]}",1,Ev7zZq7k3V7NUFDS3bpd7FNsnHhtpq56XACc8tBQHaok,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}",{}
159,9CfqAwDecuwPtLd4pGPMxbH4SV9GEc1Burm1yqFv682r,11.95,EUWtgaGeomeqhAEn12XCsnAytebS9XoAHUKBwVqsWKWC,HnTsGTysNZJByEsb4ReEfJ6muvvpE8oM39G88GFyrHuw,mary_janes,Mary Janes,https://www.arweave.net/eTKuDyCqWK77llSVCVWOMHQG5cUmj45_jZUZCYVApyk?ext=png,Mary Jane #1672,"Mary Janes are the new female counterpart of Best Buds who will activate a lot of new utility in the future; collectors are going to want keep both BB’s and MJ’s in their wallets! Besides ushering in a whole new fantastic looking IP and market base, Mary Janes will bolster the community by providing staking utility and advanced breeding capabilities so that collectors can passively grow their collection! MJ’s mark a crucial and amazing upgrade for our Best Buds community, happy minting!",https://bestbudsnft.io/,image,"[{'address': 'Gh5S5bZkqmbEHxLvv2PW3rtfHa95WGUwLdvYG2VVPFGN', 'verified': 1, 'share': 0}, {'address': 'FoZvyt68bs28DGJaLHckcnLkFzUBNZTGgD5QobHRCQdd', 'verified': 0, 'share': 89}, {'address': 'Detd5A3Bisxn1rwgwuzCWWQv7nCAZvYk7VwqTTbdBrBy', 'verified': 0, 'share': 11}]",777,27gky9LUbZAxVKN9Ut2gNP9VEeiE42GNmqtQ6p63ut79,"[{'trait_type': 'Background', 'value': 'Blue Background'}, {'trait_type': 'Clothing', 'value': 'Purple Tee'}, {'trait_type': 'Head', 'value': 'Orange Green Head'}, {'trait_type': 'Hair', 'value': 'Indian Feathers'}, {'trait_type': 'Mouth', 'value': 'Pepperoni Pizza Mouth'}, {'trait_type': 'Eyes', 'value': 'Green Eyes'}, {'trait_type': 'Hands', 'value': 'No Hand Showing'}]","{'category': 'image', 'files': [{'uri': 'image.png', 'type': 'image/png'}], 'creators': [{'address': 'FoZvyt68bs28DGJaLHckcnLkFzUBNZTGgD5QobHRCQdd', 'share': 89}, {'address': 'Detd5A3Bisxn1rwgwuzCWWQv7nCAZvYk7VwqTTbdBrBy', 'share': 11}]}",1,EHc11YQQSX2ePyeyYUUhaZvAsBqCwBCp5poNZA4TLkDE,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}",{'howrare': {'rank': 2917}}
160,3rZqX2XVn7TasZhaVshzhSdUJz2MiF11PEjX1DhpCzTd,11.98,B4NsePafdBWeMXAip5CJRPThDrU7rtrZK8zymZebNGuh,AViswKnyz1sXsPEGg1MFxXrFt2ti9SubnjCHqLUDKo6C,mary_janes,Mary Janes,https://bafybeicnc3oi4oxyslooeiscqxqyqwn5rytf2yn5642yszfyct4qfaunci.ipfs.nftstorage.link/448.png?ext=png,Mary Jane #3473,"Mary Janes are the new female counterpart of Best Buds who will activate a lot of new utility in the future; collectors are going to want keep both BB’s and MJ’s in their wallets! Besides ushering in a whole new fantastic looking IP and market base, Mary Janes will bolster the community by providing staking utility and advanced breeding capabilities so that collectors can passively grow their collection! MJ’s mark a crucial and amazing upgrade for our Best Buds community, happy minting!",https://bestbudsnft.io/,image,"[{'address': '3rLdEiN83agggYbDcMwn2vnveRu89U1Gks9rqfCna4ZG', 'verified': 1, 'share': 0}, {'address': 'RRUMF9KYPcvNSmnicNMAFKx5wDYix3wjNa6bA7R6xqA', 'verified': 0, 'share': 10}, {'address': 'FoZvyt68bs28DGJaLHckcnLkFzUBNZTGgD5QobHRCQdd', 'verified': 0, 'share': 90}]",777,9BBdztBADj4qETiW54DDFsJ3iScTdWjZTgaFJE1a5jAk,"[{'trait_type': 'Background', 'value': 'Rolling Hills'}, {'trait_type': 'Clothing', 'value': 'Pad Lock White Tee'}, {'trait_type': 'Head', 'value': 'Lime Green Head'}, {'trait_type': 'Hair', 'value': 'Long Hair'}, {'trait_type': 'Mouth', 'value': 'Lil Grape Joint'}, {'trait_type': 'Eyes', 'value': 'Black Cat Eye Glasses'}, {'trait_type': 'Hands', 'value': 'Peace Out'}]","{'category': 'image', 'files': [{'uri': 'https://bafybeicnc3oi4oxyslooeiscqxqyqwn5rytf2yn5642yszfyct4qfaunci.ipfs.nftstorage.link/448.png?ext=png', 'type': 'image/png'}], 'creators': [{'address': 'RRUMF9KYPcvNSmnicNMAFKx5wDYix3wjNa6bA7R6xqA', 'share': 10}, {'address': 'FoZvyt68bs28DGJaLHckcnLkFzUBNZTGgD5QobHRCQdd', 'share': 90}]}",1,Ev7zZq7k3V7NUFDS3bpd7FNsnHhtpq56XACc8tBQHaok,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}",{}
161,DJyrofE1S3TvjwtXWpAHjUK3BaYwyay2NjgSZ2vwFbHB,11.99,GK63HKGYBnj2DmEeEMQgzt54ibSLPsziDGSLHaF7tNRL,MeQpHYtFyc1NvWKtaT48JJx4h5zvQxiseX6VVoeFfWA,mary_janes,Mary Janes,https://www.arweave.net/CPiTbf0XwnwBm5WuvQjhZHtnvWzHTJYoBfmZgqzhy9A?ext=png,Mary Jane #2277,"Mary Janes are the new female counterpart of Best Buds who will activate a lot of new utility in the future; collectors are going to want keep both BB’s and MJ’s in their wallets! Besides ushering in a whole new fantastic looking IP and market base, Mary Janes will bolster the community by providing staking utility and advanced breeding capabilities so that collectors can passively grow their collection! MJ’s mark a crucial and amazing upgrade for our Best Buds community, happy minting!",https://bestbudsnft.io/,image,"[{'address': 'Gh5S5bZkqmbEHxLvv2PW3rtfHa95WGUwLdvYG2VVPFGN', 'verified': 1, 'share': 0}, {'address': 'FoZvyt68bs28DGJaLHckcnLkFzUBNZTGgD5QobHRCQdd', 'verified': 0, 'share': 89}, {'address': 'Detd5A3Bisxn1rwgwuzCWWQv7nCAZvYk7VwqTTbdBrBy', 'verified': 0, 'share': 11}]",777,2DTPJ8mC62rrjJo94DxMZe893hoUUVnAQBQKjtZ1ANzi,"[{'trait_type': 'Background', 'value': 'Green Background'}, {'trait_type': 'Clothing', 'value': 'Baby Blue Tee'}, {'trait_type': 'Head', 'value': 'Blue Green Head'}, {'trait_type': 'Hair', 'value': 'Rainbow Hat'}, {'trait_type': 'Mouth', 'value': 'Orange Lips Smile'}, {'trait_type': 'Eyes', 'value': 'Black And Gold Glasses'}, {'trait_type': 'Hands', 'value': 'Mimosa'}]","{'category': 'image', 'files': [{'uri': 'image.png', 'type': 'image/png'}], 'creators': [{'address': 'FoZvyt68bs28DGJaLHckcnLkFzUBNZTGgD5QobHRCQdd', 'share': 89}, {'address': 'Detd5A3Bisxn1rwgwuzCWWQv7nCAZvYk7VwqTTbdBrBy', 'share': 11}]}",1,EHc11YQQSX2ePyeyYUUhaZvAsBqCwBCp5poNZA4TLkDE,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}",{}
162,63YpNW77BKA5sQ9DeqofzQrVeBEbYttrQVYKdFjHXLSX,12.0,HNPvZ2qLGp2aaKkDVdVHBn43Ca6s2QDTVRpbQx1faJnb,5d9S2g8RkLk1fMagn5TWvhvKndc9Ejj7ADCbdfVC7j7B,mary_janes,Mary Janes,https://www.arweave.net/gvzSxhjEZ8jd0CJRhrqR7nCTP3jaFilN9s7DvqOHjus?ext=png,Mary Jane #3262,"Mary Janes are the new female counterpart of Best Buds who will activate a lot of new utility in the future; collectors are going to want keep both BB’s and MJ’s in their wallets! Besides ushering in a whole new fantastic looking IP and market base, Mary Janes will bolster the community by providing staking utility and advanced breeding capabilities so that collectors can passively grow their collection! MJ’s mark a crucial and amazing upgrade for our Best Buds community, happy minting!",https://bestbudsnft.io/,image,"[{'address': 'Gh5S5bZkqmbEHxLvv2PW3rtfHa95WGUwLdvYG2VVPFGN', 'verified': 1, 'share': 0}, {'address': 'FoZvyt68bs28DGJaLHckcnLkFzUBNZTGgD5QobHRCQdd', 'verified': 0, 'share': 89}, {'address': 'Detd5A3Bisxn1rwgwuzCWWQv7nCAZvYk7VwqTTbdBrBy', 'verified': 0, 'share': 11}]",777,Fg9FdtiTBtXcdykXXjFt3SRVHzdhKd4pof2Wm7QomVtN,"[{'trait_type': 'Background', 'value': 'Purple Background'}, {'trait_type': 'Clothing', 'value': 'White Hoodie'}, {'trait_type': 'Head', 'value': 'Blue Green Head'}, {'trait_type': 'Hair', 'value': 'Bored Ape Pot Club Patch'}, {'trait_type': 'Mouth', 'value': 'Smile Teeth'}, {'trait_type': 'Eyes', 'value': 'Brown Eyes'}, {'trait_type': 'Hands', 'value': 'Peace Out'}]","{'category': 'image', 'files': [{'uri': 'image.png', 'type': 'image/png'}], 'creators': [{'address': 'FoZvyt68bs28DGJaLHckcnLkFzUBNZTGgD5QobHRCQdd', 'share': 89}, {'address': 'Detd5A3Bisxn1rwgwuzCWWQv7nCAZvYk7VwqTTbdBrBy', 'share': 11}]}",1,EHc11YQQSX2ePyeyYUUhaZvAsBqCwBCp5poNZA4TLkDE,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}",{}
163,GYnNqQh2itFeRbusKhSW97ygWqSBGq4jNf98qtbsJudu,12.0,326uwoLe2ihhA5iXjAXjThnxd74xAGZjoYCf1UqYnbvW,51Zs5s7FJ3KUStrouYW4kxdvDj1SVTNVqyLfvV81DDy8,mary_janes,Mary Janes,https://www.arweave.net/wEgDJkjl0ZI9iWyJOexy9gaI4MZc1BI7eRYGqqHqSIY?ext=png,Mary Jane #81,"Mary Janes are the new female counterpart of Best Buds who will activate a lot of new utility in the future; collectors are going to want keep both BB’s and MJ’s in their wallets! Besides ushering in a whole new fantastic looking IP and market base, Mary Janes will bolster the community by providing staking utility and advanced breeding capabilities so that collectors can passively grow their collection! MJ’s mark a crucial and amazing upgrade for our Best Buds community, happy minting!",https://bestbudsnft.io/,image,"[{'address': 'Gh5S5bZkqmbEHxLvv2PW3rtfHa95WGUwLdvYG2VVPFGN', 'verified': 1, 'share': 0}, {'address': 'FoZvyt68bs28DGJaLHckcnLkFzUBNZTGgD5QobHRCQdd', 'verified': 0, 'share': 89}, {'address': 'Detd5A3Bisxn1rwgwuzCWWQv7nCAZvYk7VwqTTbdBrBy', 'verified': 0, 'share': 11}]",777,cJqvWAGtNTyzAi3hSKaxjGqX9noLamw3p2bzxturTVs,"[{'trait_type': 'Background', 'value': 'Yellow Background'}, {'trait_type': 'Clothing', 'value': 'Pad Lock Black Tee'}, {'trait_type': 'Head', 'value': 'Lime Green Head'}, {'trait_type': 'Hair', 'value': 'Purple Bandana Bun'}, {'trait_type': 'Mouth', 'value': 'Bicycle Day'}, {'trait_type': 'Eyes', 'value': 'Purple Eyes'}, {'trait_type': 'Hands', 'value': 'Fat Joint In Hand'}]","{'category': 'image', 'files': [{'uri': 'image.png', 'type': 'image/png'}], 'creators': [{'address': 'FoZvyt68bs28DGJaLHckcnLkFzUBNZTGgD5QobHRCQdd', 'share': 89}, {'address': 'Detd5A3Bisxn1rwgwuzCWWQv7nCAZvYk7VwqTTbdBrBy', 'share': 11}]}",1,EHc11YQQSX2ePyeyYUUhaZvAsBqCwBCp5poNZA4TLkDE,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}",{}
